event_id,user_id,event_date,content_type,event_type
2889,403,2025-08-29,图文,加购
2890,753,2025-09-25,短视频,曝光
2891,1716,2025-09-06,直播,曝光
2892,1269,2025-07-05,直播,曝光
2893,1552,2025-08-24,短视频,点击
2894,674,2025-07-14,直播,曝光
2895,826,2025-07-24,短视频,曝光
2896,818,2025-08-23,短视频,曝光
2897,228,2025-08-23,直播,曝光
2898,1101,2025-09-27,直播,曝光
2899,665,2025-07-27,短视频,加购
2900,1906,2025-09-25,直播,曝光
2901,1383,2025-08-10,短视频,曝光
2902,1742,2025-07-24,图文,曝光
2903,391,2025-08-27,直播,分享
2904,224,2025-08-26,短视频,点击
2905,874,2025-09-21,直播,点击
2906,1139,2025-09-27,短视频,加购
2907,1120,2025-08-31,图文,加购
2908,1307,2025-08-27,短视频,曝光
2909,1665,2025-07-27,短视频,加购
2910,652,2025-07-21,短视频,加购
2911,584,2025-08-24,短视频,加购
2912,529,2025-09-02,短视频,曝光
2913,727,2025-08-03,直播,曝光
2914,1196,2025-08-17,直播,曝光
2915,1606,2025-08-22,短视频,点击
2916,830,2025-08-15,短视频,曝光
2917,837,2025-07-05,短视频,点击
2918,1811,2025-08-14,直播,点击
2919,687,2025-07-20,直播,曝光
2920,328,2025-07-11,图文,曝光
2921,690,2025-08-13,短视频,曝光
2922,83,2025-09-11,直播,曝光
2923,732,2025-09-12,短视频,曝光
2924,1800,2025-08-01,图文,曝光
2925,1621,2025-08-22,直播,点击
2926,1793,2025-07-17,短视频,加购
2927,601,2025-07-26,直播,分享
2928,834,2025-08-10,图文,曝光
2929,1697,2025-08-05,短视频,分享
2930,1508,2025-08-29,短视频,曝光
2931,371,2025-09-07,短视频,加购
2932,1692,2025-08-20,短视频,曝光
2933,206,2025-07-03,短视频,加购
2934,510,2025-09-14,短视频,曝光
2935,1066,2025-08-11,短视频,点击
2936,1309,2025-09-16,直播,曝光
2937,1597,2025-07-26,图文,加购
2938,1475,2025-08-27,短视频,加购
2939,569,2025-07-23,图文,曝光
2940,715,2025-08-20,短视频,曝光
2941,1444,2025-09-15,短视频,曝光
2942,1892,2025-08-22,直播,曝光
2943,1736,2025-09-30,短视频,曝光
2944,1935,2025-08-06,短视频,分享
2945,1351,2025-07-12,短视频,点击
2946,974,2025-08-13,直播,曝光
2947,1534,2025-09-15,短视频,曝光
2948,152,2025-08-18,短视频,曝光
2949,1873,2025-08-26,短视频,曝光
2950,1838,2025-09-12,直播,点击
2951,1010,2025-07-25,图文,曝光
2952,1046,2025-09-07,短视频,曝光
2953,1060,2025-09-26,直播,加购
2954,278,2025-07-18,直播,曝光
2955,412,2025-07-18,短视频,分享
2956,1465,2025-09-28,直播,曝光
2957,66,2025-09-28,短视频,分享
2958,1375,2025-09-27,短视频,分享
2959,611,2025-09-17,短视频,曝光
2960,280,2025-07-26,图文,加购
2961,1193,2025-08-21,短视频,加购
2962,550,2025-09-30,图文,加购
2963,895,2025-09-03,短视频,曝光
2964,1729,2025-08-18,短视频,加购
2965,1396,2025-08-25,直播,曝光
2966,1940,2025-07-21,直播,曝光
2967,795,2025-08-02,短视频,加购
2968,811,2025-09-05,直播,分享
2969,1375,2025-09-27,图文,加购
2970,270,2025-07-05,图文,曝光
2971,1715,2025-08-08,图文,分享
2972,704,2025-09-02,图文,点击
2973,940,2025-08-12,短视频,分享
2974,1016,2025-09-15,短视频,点击
2975,134,2025-08-29,短视频,曝光
2976,601,2025-08-02,短视频,点击
2977,280,2025-09-09,图文,曝光
2978,1223,2025-07-31,短视频,曝光
2979,1413,2025-08-07,短视频,曝光
2980,16,2025-07-26,图文,曝光
2981,17,2025-09-30,短视频,曝光
2982,1633,2025-08-07,短视频,曝光
2983,670,2025-09-26,短视频,曝光
2984,1690,2025-08-22,图文,曝光
2985,1317,2025-07-12,短视频,曝光
2986,1568,2025-09-09,短视频,点击
2987,769,2025-07-18,短视频,曝光
2988,607,2025-09-20,直播,曝光
2989,1446,2025-09-27,直播,曝光
2990,1265,2025-08-20,短视频,曝光
2991,1141,2025-08-06,直播,分享
2992,731,2025-08-13,短视频,点击
2993,1228,2025-09-10,短视频,曝光
2994,779,2025-08-04,短视频,曝光
2995,1781,2025-07-05,短视频,曝光
2996,1419,2025-08-24,短视频,曝光
2997,795,2025-09-07,图文,曝光
2998,1688,2025-07-14,短视频,曝光
2999,143,2025-08-03,直播,加购
3000,1662,2025-08-12,图文,曝光
3001,830,2025-08-26,直播,曝光
3002,463,2025-08-16,图文,曝光
3003,1661,2025-09-08,短视频,曝光
3004,1317,2025-08-27,直播,曝光
3005,149,2025-09-04,直播,点击
3006,535,2025-07-07,短视频,曝光
3007,903,2025-09-23,短视频,点击
3008,1257,2025-08-09,直播,点击
3009,1613,2025-08-08,短视频,曝光
3010,735,2025-09-09,直播,曝光
3011,1618,2025-08-08,直播,曝光
3012,1580,2025-09-11,短视频,点击
3013,757,2025-09-14,短视频,加购
3014,1875,2025-08-19,图文,点击
3015,1889,2025-08-22,图文,点击
3016,580,2025-09-19,短视频,曝光
3017,1114,2025-09-07,短视频,点击
3018,1738,2025-09-08,短视频,分享
3019,1078,2025-09-03,直播,曝光
3020,1481,2025-09-12,短视频,曝光
3021,1599,2025-09-09,短视频,点击
3022,1133,2025-09-11,短视频,点击
3023,720,2025-08-07,短视频,曝光
3024,1050,2025-09-06,短视频,曝光
3025,1665,2025-08-17,短视频,曝光
3026,639,2025-09-17,短视频,曝光
3027,1689,2025-08-15,短视频,加购
3028,407,2025-07-09,短视频,点击
3029,925,2025-09-13,图文,曝光
3030,167,2025-08-16,短视频,曝光
3031,1709,2025-07-04,图文,曝光
3032,1425,2025-09-14,直播,点击
3033,237,2025-07-05,直播,曝光
3034,445,2025-07-11,短视频,加购
3035,1056,2025-09-04,图文,点击
3036,991,2025-07-15,短视频,曝光
3037,226,2025-07-25,短视频,点击
3038,1780,2025-08-06,短视频,加购
3039,922,2025-09-28,短视频,曝光
3040,1343,2025-08-21,短视频,曝光
3041,1506,2025-09-28,图文,点击
3042,339,2025-09-05,直播,曝光
3043,667,2025-07-27,图文,曝光
3044,1469,2025-08-21,直播,点击
3045,1548,2025-07-31,短视频,点击
3046,430,2025-07-20,直播,加购
3047,640,2025-08-19,短视频,点击
3048,1560,2025-09-17,图文,曝光
3049,688,2025-09-11,直播,加购
3050,156,2025-07-25,短视频,点击
3051,996,2025-07-24,直播,曝光
3052,284,2025-09-17,直播,曝光
3053,1188,2025-08-28,图文,曝光
3054,1869,2025-08-15,直播,分享
3055,202,2025-09-14,直播,曝光
3056,561,2025-07-04,短视频,曝光
3057,1133,2025-09-08,短视频,曝光
3058,302,2025-08-14,短视频,曝光
3059,1070,2025-08-14,直播,加购
3060,430,2025-08-30,图文,点击
3061,1272,2025-07-21,直播,点击
3062,723,2025-09-19,图文,点击
3063,1852,2025-07-08,直播,点击
3064,1676,2025-08-23,直播,点击
3065,1988,2025-08-13,短视频,曝光
3066,306,2025-09-30,直播,曝光
3067,1897,2025-08-29,短视频,曝光
3068,32,2025-08-05,直播,曝光
3069,439,2025-08-08,直播,曝光
3070,1730,2025-07-23,直播,加购
3071,1725,2025-07-05,图文,曝光
3072,600,2025-08-10,短视频,曝光
3073,1684,2025-07-02,短视频,曝光
3074,154,2025-08-30,直播,点击
3075,673,2025-09-21,短视频,曝光
3076,56,2025-07-09,短视频,加购
3077,1035,2025-09-28,短视频,点击
3078,1800,2025-07-09,图文,曝光
3079,1227,2025-08-13,短视频,曝光
3080,1047,2025-08-27,图文,曝光
3081,397,2025-08-28,短视频,曝光
3082,1221,2025-08-05,直播,曝光
3083,649,2025-07-05,直播,曝光
3084,1233,2025-09-11,短视频,点击
3085,262,2025-08-12,短视频,曝光
3086,1045,2025-07-25,直播,曝光
3087,996,2025-08-11,短视频,曝光
3088,1539,2025-08-09,短视频,分享
3089,1819,2025-08-24,直播,曝光
3090,1813,2025-08-17,直播,点击
3091,684,2025-08-25,图文,点击
3092,1283,2025-09-25,短视频,曝光
3093,1307,2025-09-23,短视频,曝光
3094,1688,2025-07-01,直播,曝光
3095,1615,2025-08-29,直播,曝光
3096,20,2025-07-20,短视频,曝光
3097,1602,2025-07-07,短视频,曝光
3098,961,2025-07-09,短视频,点击
3099,1901,2025-08-28,短视频,加购
3100,1209,2025-09-30,短视频,曝光
3101,774,2025-09-10,短视频,曝光
3102,403,2025-07-13,短视频,曝光
3103,1899,2025-07-20,直播,曝光
3104,321,2025-09-14,短视频,曝光
3105,181,2025-08-25,直播,曝光
3106,273,2025-08-17,图文,曝光
3107,1104,2025-07-17,短视频,曝光
3108,570,2025-09-10,短视频,点击
3109,1162,2025-09-15,短视频,曝光
3110,1647,2025-07-28,短视频,分享
3111,583,2025-09-30,短视频,加购
3112,56,2025-08-13,图文,点击
3113,719,2025-07-04,短视频,加购
3114,1205,2025-09-28,短视频,曝光
3115,1457,2025-07-18,短视频,点击
3116,137,2025-07-09,短视频,曝光
3117,1757,2025-08-11,短视频,加购
3118,1187,2025-08-27,图文,曝光
3119,964,2025-08-27,短视频,点击
3120,505,2025-09-27,直播,曝光
3121,1918,2025-08-12,短视频,点击
3122,315,2025-07-12,直播,曝光
3123,898,2025-08-11,图文,分享
3124,932,2025-09-16,短视频,分享
3125,1094,2025-07-02,短视频,曝光
3126,463,2025-07-26,直播,加购
3127,1888,2025-09-01,短视频,曝光
3128,757,2025-07-19,短视频,曝光
3129,1425,2025-08-14,短视频,加购
3130,1267,2025-07-16,短视频,点击
3131,406,2025-07-12,短视频,曝光
3132,1873,2025-09-06,直播,曝光
3133,921,2025-09-10,短视频,曝光
3134,1236,2025-07-04,直播,曝光
3135,1292,2025-08-19,短视频,曝光
3136,1015,2025-08-08,短视频,点击
3137,1277,2025-08-03,短视频,曝光
3138,1115,2025-09-03,直播,曝光
3139,1482,2025-08-28,短视频,曝光
3140,945,2025-07-13,直播,曝光
3141,1625,2025-09-28,直播,曝光
3142,1126,2025-07-21,短视频,曝光
3143,1998,2025-08-20,短视频,点击
3144,1141,2025-07-15,图文,曝光
3145,1181,2025-08-25,短视频,分享
3146,985,2025-07-03,直播,点击
3147,795,2025-07-25,直播,曝光
3148,1577,2025-08-11,直播,曝光
3149,1270,2025-07-10,直播,曝光
3150,782,2025-08-15,短视频,分享
3151,1614,2025-08-23,直播,曝光
3152,218,2025-09-26,图文,曝光
3153,125,2025-08-04,直播,曝光
3154,1287,2025-09-05,短视频,曝光
3155,917,2025-07-25,直播,分享
3156,1593,2025-09-28,直播,曝光
3157,1329,2025-09-27,短视频,曝光
3158,1561,2025-09-08,短视频,曝光
3159,531,2025-07-20,直播,点击
3160,505,2025-09-29,直播,加购
3161,503,2025-08-06,直播,点击
3162,1295,2025-07-23,图文,点击
3163,1349,2025-08-06,图文,曝光
3164,1998,2025-07-16,图文,曝光
3165,434,2025-08-02,图文,曝光
3166,210,2025-08-06,短视频,曝光
3167,1917,2025-09-30,短视频,曝光
3168,1046,2025-08-15,短视频,点击
3169,734,2025-09-07,直播,曝光
3170,611,2025-09-14,直播,曝光
3171,1768,2025-09-25,图文,曝光
3172,1583,2025-08-19,直播,分享
3173,350,2025-08-23,直播,曝光
3174,650,2025-09-26,图文,点击
3175,1741,2025-09-01,直播,分享
3176,1468,2025-07-27,短视频,曝光
3177,1631,2025-08-24,短视频,曝光
3178,321,2025-08-23,图文,曝光
3179,1159,2025-08-23,直播,曝光
3180,134,2025-08-29,短视频,曝光
3181,901,2025-08-09,短视频,曝光
3182,209,2025-07-15,直播,曝光
3183,537,2025-08-03,直播,分享
3184,521,2025-09-11,图文,点击
3185,378,2025-09-30,短视频,曝光
3186,1700,2025-08-28,图文,点击
3187,743,2025-09-10,图文,曝光
3188,301,2025-07-18,直播,曝光
3189,1977,2025-09-11,直播,曝光
3190,67,2025-08-08,短视频,曝光
3191,297,2025-09-03,短视频,曝光
3192,1707,2025-08-28,短视频,加购
3193,903,2025-09-08,短视频,曝光
3194,750,2025-09-06,短视频,曝光
3195,611,2025-08-29,直播,曝光
3196,1178,2025-08-08,短视频,曝光
3197,718,2025-09-13,图文,分享
3198,168,2025-09-05,图文,曝光
3199,1928,2025-07-13,短视频,点击
3200,1815,2025-07-24,图文,曝光
3201,353,2025-07-25,短视频,曝光
3202,1009,2025-07-29,图文,曝光
3203,908,2025-09-03,直播,加购
3204,180,2025-07-02,短视频,曝光
3205,798,2025-07-24,直播,曝光
3206,1268,2025-08-14,直播,曝光
3207,209,2025-07-17,图文,曝光
3208,732,2025-07-18,直播,曝光
3209,503,2025-08-09,直播,曝光
3210,707,2025-08-25,直播,点击
3211,1260,2025-07-31,图文,分享
3212,817,2025-09-27,直播,曝光
3213,1536,2025-08-08,直播,分享
3214,1017,2025-09-30,短视频,曝光
3215,1384,2025-08-21,图文,曝光
3216,1239,2025-08-04,图文,曝光
3217,1634,2025-07-11,直播,曝光
3218,293,2025-09-06,图文,曝光
3219,1982,2025-08-19,直播,加购
3220,1509,2025-09-27,直播,曝光
3221,397,2025-09-27,图文,曝光
3222,55,2025-08-18,短视频,曝光
3223,52,2025-07-23,直播,曝光
3224,1399,2025-07-31,图文,曝光
3225,846,2025-07-07,图文,曝光
3226,367,2025-07-15,直播,曝光
3227,636,2025-08-07,短视频,曝光
3228,894,2025-07-17,直播,曝光
3229,83,2025-09-17,短视频,加购
3230,1124,2025-09-17,直播,曝光
3231,73,2025-07-17,直播,曝光
3232,1295,2025-07-24,图文,曝光
3233,123,2025-09-15,短视频,加购
3234,1583,2025-07-25,直播,曝光
3235,507,2025-07-24,直播,曝光
3236,1033,2025-09-07,直播,曝光
3237,772,2025-08-06,直播,点击
3238,1761,2025-09-15,短视频,曝光
3239,1589,2025-08-18,直播,曝光
3240,1911,2025-07-20,短视频,曝光
3241,1431,2025-07-15,图文,曝光
3242,1953,2025-09-02,短视频,曝光
3243,451,2025-08-11,图文,点击
3244,640,2025-08-11,短视频,点击
3245,1620,2025-09-01,短视频,点击
3246,65,2025-07-26,直播,曝光
3247,358,2025-09-30,短视频,曝光
3248,1432,2025-08-17,直播,曝光
3249,800,2025-09-18,直播,曝光
3250,504,2025-09-10,短视频,分享
3251,607,2025-08-25,直播,曝光
3252,1536,2025-07-10,短视频,曝光
3253,961,2025-09-06,直播,曝光
3254,11,2025-07-07,直播,曝光
3255,1034,2025-09-06,直播,加购
3256,1555,2025-09-22,短视频,曝光
3257,333,2025-08-18,直播,曝光
3258,141,2025-09-27,短视频,点击
3259,1256,2025-08-27,短视频,加购
3260,1759,2025-08-18,短视频,曝光
3261,142,2025-08-18,短视频,曝光
3262,1303,2025-07-14,图文,曝光
3263,1558,2025-07-07,直播,曝光
3264,324,2025-07-08,短视频,曝光
3265,521,2025-09-21,图文,曝光
3266,1016,2025-07-15,直播,曝光
3267,1222,2025-08-28,直播,曝光
3268,1011,2025-07-27,图文,曝光
3269,368,2025-08-05,直播,加购
3270,1759,2025-09-01,直播,曝光
3271,842,2025-09-19,直播,曝光
3272,1065,2025-07-11,短视频,点击
3273,1072,2025-08-18,直播,分享
3274,1101,2025-07-13,短视频,曝光
3275,580,2025-07-19,短视频,曝光
3276,638,2025-09-04,短视频,点击
3277,278,2025-07-03,短视频,加购
3278,1458,2025-07-24,短视频,曝光
3279,628,2025-08-21,图文,点击
3280,101,2025-07-20,短视频,加购
3281,94,2025-08-05,图文,曝光
3282,1936,2025-08-23,直播,曝光
3283,856,2025-09-21,短视频,曝光
3284,1213,2025-07-08,短视频,曝光
3285,1069,2025-08-16,直播,曝光
3286,1692,2025-08-27,短视频,曝光
3287,1776,2025-08-14,直播,点击
3288,1563,2025-07-02,短视频,曝光
3289,1965,2025-09-09,短视频,加购
3290,437,2025-07-22,直播,曝光
3291,899,2025-07-10,短视频,曝光
3292,579,2025-08-11,短视频,曝光
3293,1666,2025-07-18,短视频,曝光
3294,557,2025-08-28,短视频,曝光
3295,1589,2025-08-19,直播,点击
3296,452,2025-07-19,直播,曝光
3297,1386,2025-09-23,图文,曝光
3298,32,2025-09-19,直播,曝光
3299,1578,2025-07-29,图文,曝光
3300,1654,2025-09-23,短视频,曝光
3301,1127,2025-07-30,直播,曝光
3302,1076,2025-08-14,图文,曝光
3303,919,2025-08-22,图文,曝光
3304,1183,2025-07-26,图文,加购
3305,1131,2025-08-25,短视频,曝光
3306,984,2025-07-11,短视频,曝光
3307,1042,2025-08-25,短视频,曝光
3308,249,2025-09-25,短视频,加购
3309,932,2025-07-30,短视频,曝光
3310,873,2025-07-13,短视频,曝光
3311,1791,2025-08-23,短视频,加购
3312,588,2025-07-28,短视频,曝光
3313,1937,2025-09-07,直播,曝光
3314,1785,2025-07-31,图文,曝光
3315,1567,2025-07-06,短视频,曝光
3316,1403,2025-07-25,图文,加购
3317,634,2025-09-15,图文,曝光
3318,326,2025-07-01,短视频,曝光
3319,1580,2025-09-20,图文,曝光
3320,1404,2025-07-20,短视频,曝光
3321,1664,2025-07-26,短视频,曝光
3322,1097,2025-09-07,短视频,加购
3323,1797,2025-09-24,直播,曝光
3324,164,2025-07-19,短视频,分享
3325,220,2025-09-22,短视频,曝光
3326,140,2025-09-09,直播,曝光
3327,644,2025-07-03,图文,曝光
3328,295,2025-08-08,直播,曝光
3329,82,2025-07-24,短视频,曝光
3330,1621,2025-07-08,图文,曝光
3331,313,2025-09-23,短视频,分享
3332,1660,2025-09-15,图文,分享
3333,1286,2025-09-19,短视频,曝光
3334,1217,2025-08-28,图文,点击
3335,234,2025-09-06,短视频,点击
3336,32,2025-08-26,短视频,曝光
3337,280,2025-07-05,图文,点击
3338,635,2025-07-14,直播,加购
3339,1913,2025-09-20,直播,曝光
3340,802,2025-08-27,直播,点击
3341,467,2025-07-30,直播,曝光
3342,569,2025-09-12,短视频,曝光
3343,670,2025-08-18,短视频,曝光
3344,1163,2025-09-30,直播,曝光
3345,1613,2025-08-15,短视频,加购
3346,125,2025-08-31,短视频,加购
3347,1550,2025-09-29,短视频,分享
3348,40,2025-08-09,直播,曝光
3349,644,2025-09-24,短视频,曝光
3350,1176,2025-09-14,短视频,点击
3351,210,2025-07-04,短视频,曝光
3352,530,2025-07-05,直播,加购
3353,1278,2025-07-09,短视频,点击
3354,1374,2025-08-08,短视频,曝光
3355,166,2025-09-13,直播,曝光
3356,1556,2025-09-06,短视频,曝光
3357,817,2025-09-06,图文,加购
3358,1223,2025-08-03,图文,曝光
3359,426,2025-07-05,短视频,曝光
3360,1980,2025-07-06,短视频,曝光
3361,1523,2025-07-13,短视频,曝光
3362,1286,2025-07-11,直播,曝光
3363,372,2025-09-26,短视频,加购
3364,1546,2025-07-16,短视频,曝光
3365,755,2025-07-30,直播,曝光
3366,1283,2025-09-15,直播,曝光
3367,1301,2025-07-20,短视频,曝光
3368,1611,2025-09-05,短视频,点击
3369,1673,2025-08-12,直播,点击
3370,782,2025-09-09,直播,曝光
3371,163,2025-07-28,短视频,曝光
3372,869,2025-09-22,图文,点击
3373,801,2025-09-06,短视频,加购
3374,671,2025-07-28,直播,分享
3375,978,2025-08-31,直播,曝光
3376,1153,2025-09-07,直播,曝光
3377,1247,2025-09-29,图文,曝光
3378,750,2025-08-03,短视频,加购
3379,1233,2025-09-28,图文,曝光
3380,1976,2025-09-11,短视频,加购
3381,1302,2025-08-10,短视频,曝光
3382,1207,2025-09-03,图文,曝光
3383,572,2025-08-21,短视频,曝光
3384,672,2025-09-30,直播,分享
3385,104,2025-07-06,直播,加购
3386,1017,2025-09-08,直播,曝光
3387,149,2025-09-15,短视频,曝光
3388,1562,2025-07-01,短视频,曝光
3389,1915,2025-08-16,图文,曝光
3390,1613,2025-09-03,短视频,曝光
3391,314,2025-09-17,直播,曝光
3392,1275,2025-07-10,短视频,点击
3393,862,2025-07-26,短视频,曝光
3394,5,2025-08-20,短视频,分享
3395,1434,2025-08-29,短视频,曝光
3396,1738,2025-07-15,图文,曝光
3397,924,2025-09-14,短视频,曝光
3398,1820,2025-08-15,直播,点击
3399,112,2025-08-06,直播,加购
3400,1744,2025-09-11,图文,点击
3401,1363,2025-08-17,短视频,曝光
3402,1343,2025-07-27,直播,加购
3403,1007,2025-08-10,短视频,曝光
3404,55,2025-07-15,图文,曝光
3405,905,2025-09-16,图文,曝光
3406,1902,2025-07-29,图文,分享
3407,925,2025-08-02,短视频,分享
3408,136,2025-07-16,短视频,加购
3409,989,2025-08-04,图文,点击
3410,299,2025-07-17,直播,曝光
3411,843,2025-07-05,短视频,点击
3412,1256,2025-09-03,短视频,曝光
3413,134,2025-08-04,短视频,曝光
3414,924,2025-09-03,直播,加购
3415,1012,2025-07-21,直播,曝光
3416,1510,2025-08-18,图文,曝光
3417,136,2025-07-20,直播,曝光
3418,1267,2025-07-24,图文,曝光
3419,1244,2025-09-28,短视频,分享
3420,9,2025-08-18,直播,点击
3421,240,2025-07-01,图文,曝光
3422,1286,2025-09-26,直播,点击
3423,1721,2025-09-14,直播,曝光
3424,1717,2025-08-05,短视频,曝光
3425,1538,2025-07-23,短视频,曝光
3426,1705,2025-08-08,直播,曝光
3427,1214,2025-09-10,短视频,曝光
3428,315,2025-08-15,图文,曝光
3429,1063,2025-07-17,直播,点击
3430,695,2025-07-17,直播,曝光
3431,511,2025-09-30,直播,曝光
